artist,song,popularity,uri,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,0,clusters
Barenaked Ladies,One Week,0,spotify:track:1C0pmryC2MdXfa7MZ9uIrU,https://open.spotify.com/track/1C0pmryC2MdXfa7MZ9uIrU,0.702,0.898,9.0,-6.003,1.0,0.0373,0.00854,0.000154,0.0917,0.731,112.845,audio_features,1C0pmryC2MdXfa7MZ9uIrU,https://api.spotify.com/v1/tracks/1C0pmryC2MdXfa7MZ9uIrU,https://api.spotify.com/v1/audio-analysis/1C0pmryC2MdXfa7MZ9uIrU,169760.0,4.0,,1
Eve 6,Inside Out,69,spotify:track:4GiVcDqNQI0fc0yYuRGH9m,https://open.spotify.com/track/4GiVcDqNQI0fc0yYuRGH9m,0.483,0.818,11.0,-7.666,1.0,0.0444,0.114,0.0,0.367,0.691,175.668,audio_features,4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/tracks/4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/audio-analysis/4GiVcDqNQI0fc0yYuRGH9m,219467.0,4.0,,3
Deep Blue Something,Breakfast At Tiffany's,0,spotify:track:0TYZXljs3TAVQHwIDyALgD,https://open.spotify.com/track/0TYZXljs3TAVQHwIDyALgD,0.58,0.839,2.0,-5.588,1.0,0.03,0.127,1.79e-06,0.122,0.409,110.342,audio_features,0TYZXljs3TAVQHwIDyALgD,https://api.spotify.com/v1/tracks/0TYZXljs3TAVQHwIDyALgD,https://api.spotify.com/v1/audio-analysis/0TYZXljs3TAVQHwIDyALgD,257427.0,4.0,,11
The Rembrandts,"I'll Be There for You (Theme from ""Friends')",56,spotify:track:1lfjTOtTRUDkzcmahA4lcs,https://open.spotify.com/track/1lfjTOtTRUDkzcmahA4lcs,0.258,0.919,9.0,-6.927,1.0,0.0809,0.065,0.0,0.279,0.636,93.62,audio_features,1lfjTOtTRUDkzcmahA4lcs,https://api.spotify.com/v1/tracks/1lfjTOtTRUDkzcmahA4lcs,https://api.spotify.com/v1/audio-analysis/1lfjTOtTRUDkzcmahA4lcs,187293.0,4.0,,6
Hanson,MMMBop,0,spotify:track:3fX2kaZoKVFeqaE1BowEiX,https://open.spotify.com/track/3fX2kaZoKVFeqaE1BowEiX,0.69,0.937,9.0,-6.289,1.0,0.0495,0.00469,0.00419,0.0726,0.626,104.853,audio_features,3fX2kaZoKVFeqaE1BowEiX,https://api.spotify.com/v1/tracks/3fX2kaZoKVFeqaE1BowEiX,https://api.spotify.com/v1/audio-analysis/3fX2kaZoKVFeqaE1BowEiX,268627.0,4.0,,1
Rednex,Cotton Eye Joe,60,spotify:track:0Jg602cHeMCnPez9baacIe,https://open.spotify.com/track/0Jg602cHeMCnPez9baacIe,0.738,0.937,9.0,-7.788,0.0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,audio_features,0Jg602cHeMCnPez9baacIe,https://api.spotify.com/v1/tracks/0Jg602cHeMCnPez9baacIe,https://api.spotify.com/v1/audio-analysis/0Jg602cHeMCnPez9baacIe,193827.0,4.0,,1
Shawn Colvin,Sunny Came Home,54,spotify:track:4mOxpj82q6n3EO7HBZCelX,https://open.spotify.com/track/4mOxpj82q6n3EO7HBZCelX,0.558,0.579,11.0,-8.05,0.0,0.0324,0.342,0.00831,0.0989,0.403,167.812,audio_features,4mOxpj82q6n3EO7HBZCelX,https://api.spotify.com/v1/tracks/4mOxpj82q6n3EO7HBZCelX,https://api.spotify.com/v1/audio-analysis/4mOxpj82q6n3EO7HBZCelX,264200.0,4.0,,18
No Doubt,Don't Speak,78,spotify:track:6urCAbunOQI4bLhmGpX7iS,https://open.spotify.com/track/6urCAbunOQI4bLhmGpX7iS,0.52,0.709,5.0,-7.125,0.0,0.0352,0.247,1.78e-05,0.18,0.536,76.039,audio_features,6urCAbunOQI4bLhmGpX7iS,https://api.spotify.com/v1/tracks/6urCAbunOQI4bLhmGpX7iS,https://api.spotify.com/v1/audio-analysis/6urCAbunOQI4bLhmGpX7iS,263560.0,4.0,,10
The Black Crowes,Hard To Handle,0,spotify:track:2BHpfgnikV4gvozw0yCGkQ,https://open.spotify.com/track/2BHpfgnikV4gvozw0yCGkQ,0.615,0.799,4.0,-3.673,1.0,0.0458,0.00379,0.000653,0.254,0.963,103.922,audio_features,2BHpfgnikV4gvozw0yCGkQ,https://api.spotify.com/v1/tracks/2BHpfgnikV4gvozw0yCGkQ,https://api.spotify.com/v1/audio-analysis/2BHpfgnikV4gvozw0yCGkQ,187600.0,4.0,,1
Blur,Song 2 - 2012 Remaster,80,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://open.spotify.com/track/1FTSo4v6BOZH9QxKc3MbVM,0.674,0.789,8.0,-6.903,1.0,0.0676,0.00178,0.00708,0.0753,0.918,129.802,audio_features,1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160.0,4.0,,1
Oasis,Wonderwall,0,spotify:track:2fCtqCyg35pdxEA9TP2dVk,https://open.spotify.com/track/2fCtqCyg35pdxEA9TP2dVk,0.412,0.849,2.0,-5.625,1.0,0.0361,0.00212,0.0,0.13,0.486,174.428,audio_features,2fCtqCyg35pdxEA9TP2dVk,https://api.spotify.com/v1/tracks/2fCtqCyg35pdxEA9TP2dVk,https://api.spotify.com/v1/audio-analysis/2fCtqCyg35pdxEA9TP2dVk,258907.0,4.0,,3
Montell Jordan,This Is How We Do It,67,spotify:track:6uQKuonTU8VKBz5SHZuQXD,https://open.spotify.com/track/6uQKuonTU8VKBz5SHZuQXD,0.799,0.623,0.0,-9.374,1.0,0.0812,0.0141,0.0,0.43,0.773,103.649,audio_features,6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/tracks/6uQKuonTU8VKBz5SHZuQXD,https://api.spotify.com/v1/audio-analysis/6uQKuonTU8VKBz5SHZuQXD,238800.0,4.0,,6
OMC,How Bizarre,0,spotify:track:32jY8iAc2I6x5LEbPzldGC,https://open.spotify.com/track/32jY8iAc2I6x5LEbPzldGC,0.774,0.613,0.0,-8.852,1.0,0.0457,0.312,1.89e-05,0.234,0.801,124.916,audio_features,32jY8iAc2I6x5LEbPzldGC,https://api.spotify.com/v1/tracks/32jY8iAc2I6x5LEbPzldGC,https://api.spotify.com/v1/audio-analysis/32jY8iAc2I6x5LEbPzldGC,225280.0,4.0,,1
Guster,Simple Machine,0,spotify:track:0e0FMXCVBFcW2t3uVM90NJ,https://open.spotify.com/track/0e0FMXCVBFcW2t3uVM90NJ,0.624,0.794,4.0,-7.018,1.0,0.0476,0.0101,0.00431,0.137,0.78,167.97,audio_features,0e0FMXCVBFcW2t3uVM90NJ,https://api.spotify.com/v1/tracks/0e0FMXCVBFcW2t3uVM90NJ,https://api.spotify.com/v1/audio-analysis/0e0FMXCVBFcW2t3uVM90NJ,187240.0,4.0,,3
Guster,Never Coming Down,0,spotify:track:1a9KVNqNuMQUB8hgoC3xbf,https://open.spotify.com/track/1a9KVNqNuMQUB8hgoC3xbf,0.77,0.736,9.0,-6.529,1.0,0.029,0.172,8.24e-05,0.101,0.924,110.408,audio_features,1a9KVNqNuMQUB8hgoC3xbf,https://api.spotify.com/v1/tracks/1a9KVNqNuMQUB8hgoC3xbf,https://api.spotify.com/v1/audio-analysis/1a9KVNqNuMQUB8hgoC3xbf,154053.0,4.0,,1
Harlem Shakes,Carpetbaggers,8,spotify:track:7qRe0nkFRnDURxlnuXX0l1,https://open.spotify.com/track/7qRe0nkFRnDURxlnuXX0l1,0.436,0.837,11.0,-4.237,1.0,0.0454,0.000556,1.13e-05,0.0732,0.501,143.052,audio_features,7qRe0nkFRnDURxlnuXX0l1,https://api.spotify.com/v1/tracks/7qRe0nkFRnDURxlnuXX0l1,https://api.spotify.com/v1/audio-analysis/7qRe0nkFRnDURxlnuXX0l1,211162.0,4.0,,3
Harlem Shakes,Sunlight,28,spotify:track:5GvlyAsPxdWVc1y9ErdPql,https://open.spotify.com/track/5GvlyAsPxdWVc1y9ErdPql,0.573,0.873,0.0,-4.702,1.0,0.0473,0.000297,0.0,0.128,0.772,138.885,audio_features,5GvlyAsPxdWVc1y9ErdPql,https://api.spotify.com/v1/tracks/5GvlyAsPxdWVc1y9ErdPql,https://api.spotify.com/v1/audio-analysis/5GvlyAsPxdWVc1y9ErdPql,172627.0,4.0,,1
Heartless Bastards,Sway,0,spotify:track:1SxipzzLUiUl7meYBujCp9,https://open.spotify.com/track/1SxipzzLUiUl7meYBujCp9,0.361,0.71,4.0,-4.729,1.0,0.0393,0.111,3.1e-05,0.11,0.396,147.124,audio_features,1SxipzzLUiUl7meYBujCp9,https://api.spotify.com/v1/tracks/1SxipzzLUiUl7meYBujCp9,https://api.spotify.com/v1/audio-analysis/1SxipzzLUiUl7meYBujCp9,353880.0,4.0,,18
The Gaslight Anthem,Tumbling Dice,9,spotify:track:5Y4lnDu94xD00iPVLuEtnp,https://open.spotify.com/track/5Y4lnDu94xD00iPVLuEtnp,0.636,0.57,11.0,-8.294,1.0,0.0288,0.728,1.36e-06,0.127,0.811,109.14,audio_features,5Y4lnDu94xD00iPVLuEtnp,https://api.spotify.com/v1/tracks/5Y4lnDu94xD00iPVLuEtnp,https://api.spotify.com/v1/audio-analysis/5Y4lnDu94xD00iPVLuEtnp,181413.0,4.0,,2
blink-182,Anthem Part Two,66,spotify:track:24CRDgNOgA72JLL7PHFjgB,https://open.spotify.com/track/24CRDgNOgA72JLL7PHFjgB,0.552,0.932,0.0,-3.782,1.0,0.0426,0.000102,0.0,0.119,0.518,103.108,audio_features,24CRDgNOgA72JLL7PHFjgB,https://api.spotify.com/v1/tracks/24CRDgNOgA72JLL7PHFjgB,https://api.spotify.com/v1/audio-analysis/24CRDgNOgA72JLL7PHFjgB,227200.0,4.0,,11
blink-182,Reckless Abandon,58,spotify:track:4N9fFHRxns1B86F8YTneBz,https://open.spotify.com/track/4N9fFHRxns1B86F8YTneBz,0.5,0.961,11.0,-3.92,1.0,0.0961,0.00137,0.0,0.296,0.515,124.898,audio_features,4N9fFHRxns1B86F8YTneBz,https://api.spotify.com/v1/tracks/4N9fFHRxns1B86F8YTneBz,https://api.spotify.com/v1/audio-analysis/4N9fFHRxns1B86F8YTneBz,186173.0,4.0,,6
blink-182,The Party Song,0,spotify:track:2Q3FJOefslKB30ubrYiRjK,https://open.spotify.com/track/2Q3FJOefslKB30ubrYiRjK,0.343,0.94,11.0,-4.068,1.0,0.156,0.103,0.0,0.376,0.888,117.714,audio_features,2Q3FJOefslKB30ubrYiRjK,https://api.spotify.com/v1/tracks/2Q3FJOefslKB30ubrYiRjK,https://api.spotify.com/v1/audio-analysis/2Q3FJOefslKB30ubrYiRjK,139200.0,4.0,,6
Bruce Springsteen,Born in the U.S.A.,75,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://open.spotify.com/track/0dOg1ySSI7NkpAe89Zo0b9,0.398,0.952,4.0,-6.042,1.0,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680.0,4.0,,11
Cage The Elephant,In One Ear,0,spotify:track:0f8MA1n2bvsg7eGvYZ4lhx,https://open.spotify.com/track/0f8MA1n2bvsg7eGvYZ4lhx,0.326,0.948,1.0,-4.315,0.0,0.0606,0.000258,0.0,0.367,0.358,166.388,audio_features,0f8MA1n2bvsg7eGvYZ4lhx,https://api.spotify.com/v1/tracks/0f8MA1n2bvsg7eGvYZ4lhx,https://api.spotify.com/v1/audio-analysis/0f8MA1n2bvsg7eGvYZ4lhx,241320.0,4.0,,3
Cage The Elephant,Back Against the Wall,0,spotify:track:5mdI4cjioO7Ufvcrt283ij,https://open.spotify.com/track/5mdI4cjioO7Ufvcrt283ij,0.598,0.743,1.0,-6.163,1.0,0.0307,0.000643,0.0,0.112,0.533,110.337,audio_features,5mdI4cjioO7Ufvcrt283ij,https://api.spotify.com/v1/tracks/5mdI4cjioO7Ufvcrt283ij,https://api.spotify.com/v1/audio-analysis/5mdI4cjioO7Ufvcrt283ij,228320.0,4.0,,11
Dr. Dog,Old News,0,spotify:track:48WPzUp4NRWLAXlSruIFBc,https://open.spotify.com/track/48WPzUp4NRWLAXlSruIFBc,0.58,0.672,5.0,-3.416,1.0,0.0359,0.396,0.0,0.114,0.879,94.701,audio_features,48WPzUp4NRWLAXlSruIFBc,https://api.spotify.com/v1/tracks/48WPzUp4NRWLAXlSruIFBc,https://api.spotify.com/v1/audio-analysis/48WPzUp4NRWLAXlSruIFBc,110573.0,4.0,,1
George Michael,Faith - Remastered,76,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://open.spotify.com/track/0HEmnAUT8PHznIAAmVXqFJ,0.887,0.48,11.0,-11.994,1.0,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200.0,4.0,,1
Sublime,Caress Me Down,0,spotify:track:0wWjWihr46S1gOB6KC2he3,https://open.spotify.com/track/0wWjWihr46S1gOB6KC2he3,0.755,0.482,9.0,-7.552,1.0,0.263,0.0329,0.0,0.131,0.599,79.684,audio_features,0wWjWihr46S1gOB6KC2he3,https://api.spotify.com/v1/tracks/0wWjWihr46S1gOB6KC2he3,https://api.spotify.com/v1/audio-analysis/0wWjWihr46S1gOB6KC2he3,211733.0,4.0,,5
Sublime,What I Got,0,spotify:track:1bPVqdrdNhrZC51rdwxZwk,https://open.spotify.com/track/1bPVqdrdNhrZC51rdwxZwk,0.79,0.691,7.0,-7.507,1.0,0.089,0.0105,0.000362,0.136,0.627,95.594,audio_features,1bPVqdrdNhrZC51rdwxZwk,https://api.spotify.com/v1/tracks/1bPVqdrdNhrZC51rdwxZwk,https://api.spotify.com/v1/audio-analysis/1bPVqdrdNhrZC51rdwxZwk,172053.0,4.0,,1
Sublime,40oz. To Freedom,0,spotify:track:2UopfMQqP0mBTuzFyTZzLF,https://open.spotify.com/track/2UopfMQqP0mBTuzFyTZzLF,0.713,0.443,7.0,-9.991,1.0,0.039,0.000306,0.0196,0.128,0.383,94.175,audio_features,2UopfMQqP0mBTuzFyTZzLF,https://api.spotify.com/v1/tracks/2UopfMQqP0mBTuzFyTZzLF,https://api.spotify.com/v1/audio-analysis/2UopfMQqP0mBTuzFyTZzLF,182960.0,4.0,,10
The Presidents Of The United States Of America,Peaches,61,spotify:track:3VEFybccRTeWSZRkJxDuNR,https://open.spotify.com/track/3VEFybccRTeWSZRkJxDuNR,0.417,0.849,1.0,-4.199,0.0,0.0481,0.0146,0.000387,0.0673,0.594,94.267,audio_features,3VEFybccRTeWSZRkJxDuNR,https://api.spotify.com/v1/tracks/3VEFybccRTeWSZRkJxDuNR,https://api.spotify.com/v1/audio-analysis/3VEFybccRTeWSZRkJxDuNR,171693.0,4.0,,11
The Presidents Of The United States Of America,Lump,65,spotify:track:2JdzB67NvIa90K4gEZPLeX,https://open.spotify.com/track/2JdzB67NvIa90K4gEZPLeX,0.499,0.873,6.0,-3.902,1.0,0.0386,0.00468,0.0,0.165,0.864,142.726,audio_features,2JdzB67NvIa90K4gEZPLeX,https://api.spotify.com/v1/tracks/2JdzB67NvIa90K4gEZPLeX,https://api.spotify.com/v1/audio-analysis/2JdzB67NvIa90K4gEZPLeX,134200.0,4.0,,3
Weezer,Troublemaker,53,spotify:track:4r53Y7uKvyXCU7a9dsnb58,https://open.spotify.com/track/4r53Y7uKvyXCU7a9dsnb58,0.652,0.74,8.0,-7.93,1.0,0.0313,0.0164,0.0,0.142,0.82,131.476,audio_features,4r53Y7uKvyXCU7a9dsnb58,https://api.spotify.com/v1/tracks/4r53Y7uKvyXCU7a9dsnb58,https://api.spotify.com/v1/audio-analysis/4r53Y7uKvyXCU7a9dsnb58,164693.0,4.0,,1
Weezer,Hash Pipe,68,spotify:track:2mPMFJvQ0v27gVqe5b6nDn,https://open.spotify.com/track/2mPMFJvQ0v27gVqe5b6nDn,0.578,0.882,7.0,-6.354,1.0,0.044,0.000121,0.479,0.284,0.623,125.603,audio_features,2mPMFJvQ0v27gVqe5b6nDn,https://api.spotify.com/v1/tracks/2mPMFJvQ0v27gVqe5b6nDn,https://api.spotify.com/v1/audio-analysis/2mPMFJvQ0v27gVqe5b6nDn,186533.0,4.0,,17
Weezer,Island In The Sun,78,spotify:track:2MLHyLy5z5l5YRp7momlgw,https://open.spotify.com/track/2MLHyLy5z5l5YRp7momlgw,0.654,0.81,4.0,-6.26,0.0,0.0288,0.00719,0.00251,0.165,0.661,114.623,audio_features,2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/tracks/2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/audio-analysis/2MLHyLy5z5l5YRp7momlgw,200307.0,4.0,,1
T.I.,Bring Em Out,0,spotify:track:7u6aTzXw1JtiK5sr7XctFs,https://open.spotify.com/track/7u6aTzXw1JtiK5sr7XctFs,0.759,0.891,11.0,-2.983,1.0,0.257,0.0298,0.0,0.141,0.587,98.579,audio_features,7u6aTzXw1JtiK5sr7XctFs,https://api.spotify.com/v1/tracks/7u6aTzXw1JtiK5sr7XctFs,https://api.spotify.com/v1/audio-analysis/7u6aTzXw1JtiK5sr7XctFs,216707.0,4.0,,5
The Stone Foxes,Stomp,1,spotify:track:0eImrDDpQTEuHF0NBqmrei,https://open.spotify.com/track/0eImrDDpQTEuHF0NBqmrei,0.742,0.455,7.0,-13.778,1.0,0.0524,0.1,0.0,0.213,0.401,120.037,audio_features,0eImrDDpQTEuHF0NBqmrei,https://api.spotify.com/v1/tracks/0eImrDDpQTEuHF0NBqmrei,https://api.spotify.com/v1/audio-analysis/0eImrDDpQTEuHF0NBqmrei,110293.0,4.0,,2
Band Of Skulls,Light Of The Morning,44,spotify:track:6EpennxDsO9TrEmCLW0LSl,https://open.spotify.com/track/6EpennxDsO9TrEmCLW0LSl,0.31,0.685,11.0,-4.432,1.0,0.0453,0.0166,0.00375,0.116,0.409,111.216,audio_features,6EpennxDsO9TrEmCLW0LSl,https://api.spotify.com/v1/tracks/6EpennxDsO9TrEmCLW0LSl,https://api.spotify.com/v1/audio-analysis/6EpennxDsO9TrEmCLW0LSl,164067.0,4.0,,11
John Lee Hooker,"One Bourbon, One Scotch, One Beer",23,spotify:track:5B5JM1VxUe1aZNmtt0M5Zy,https://open.spotify.com/track/5B5JM1VxUe1aZNmtt0M5Zy,0.751,0.653,5.0,-11.451,1.0,0.0559,0.561,0.0,0.348,0.849,124.469,audio_features,5B5JM1VxUe1aZNmtt0M5Zy,https://api.spotify.com/v1/tracks/5B5JM1VxUe1aZNmtt0M5Zy,https://api.spotify.com/v1/audio-analysis/5B5JM1VxUe1aZNmtt0M5Zy,179667.0,4.0,,2
John Lee Hooker,Boom Boom,62,spotify:track:2Mr1bGI2E10K7Mt1UJZ6Mw,https://open.spotify.com/track/2Mr1bGI2E10K7Mt1UJZ6Mw,0.441,0.455,10.0,-14.207,1.0,0.0485,0.62,0.00187,0.135,0.918,160.9,audio_features,2Mr1bGI2E10K7Mt1UJZ6Mw,https://api.spotify.com/v1/tracks/2Mr1bGI2E10K7Mt1UJZ6Mw,https://api.spotify.com/v1/audio-analysis/2Mr1bGI2E10K7Mt1UJZ6Mw,152351.0,4.0,,2
Brown Bird,Fingers To The Bone,53,spotify:track:5g3vDbjW1S08XRb2AZ1rkV,https://open.spotify.com/track/5g3vDbjW1S08XRb2AZ1rkV,0.575,0.491,4.0,-10.299,0.0,0.0559,0.349,0.00378,0.139,0.784,173.605,audio_features,5g3vDbjW1S08XRb2AZ1rkV,https://api.spotify.com/v1/tracks/5g3vDbjW1S08XRb2AZ1rkV,https://api.spotify.com/v1/audio-analysis/5g3vDbjW1S08XRb2AZ1rkV,191000.0,4.0,,3
Band Of Skulls,I Know What I Am,47,spotify:track:5rMNQfYhBMlyitrMAiwQfc,https://open.spotify.com/track/5rMNQfYhBMlyitrMAiwQfc,0.64,0.904,9.0,-4.28,1.0,0.0874,0.175,1.21e-05,0.105,0.559,99.41,audio_features,5rMNQfYhBMlyitrMAiwQfc,https://api.spotify.com/v1/tracks/5rMNQfYhBMlyitrMAiwQfc,https://api.spotify.com/v1/audio-analysis/5rMNQfYhBMlyitrMAiwQfc,198000.0,4.0,,11
JR JR,If You Didn't See Me (Then You Weren't on the Dancefloor),36,spotify:track:7r0Wirvj3lK3jK0I8UtRoB,https://open.spotify.com/track/7r0Wirvj3lK3jK0I8UtRoB,0.614,0.651,11.0,-6.27,1.0,0.0322,0.192,0.000103,0.193,0.529,116.004,audio_features,7r0Wirvj3lK3jK0I8UtRoB,https://api.spotify.com/v1/tracks/7r0Wirvj3lK3jK0I8UtRoB,https://api.spotify.com/v1/audio-analysis/7r0Wirvj3lK3jK0I8UtRoB,247173.0,4.0,,11
JR JR,Don't Tell Me,17,spotify:track:3BwA1XciWflxqdbYyEnXTN,https://open.spotify.com/track/3BwA1XciWflxqdbYyEnXTN,0.537,0.75,0.0,-6.266,1.0,0.0282,0.00435,0.00218,0.0998,0.816,147.979,audio_features,3BwA1XciWflxqdbYyEnXTN,https://api.spotify.com/v1/tracks/3BwA1XciWflxqdbYyEnXTN,https://api.spotify.com/v1/audio-analysis/3BwA1XciWflxqdbYyEnXTN,241920.0,4.0,,3
Fitz and The Tantrums,The Walker,60,spotify:track:0Nk7bSn0MItonkR0GNs3mj,https://open.spotify.com/track/0Nk7bSn0MItonkR0GNs3mj,0.77,0.801,9.0,-4.182,0.0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,audio_features,0Nk7bSn0MItonkR0GNs3mj,https://api.spotify.com/v1/tracks/0Nk7bSn0MItonkR0GNs3mj,https://api.spotify.com/v1/audio-analysis/0Nk7bSn0MItonkR0GNs3mj,233133.0,4.0,,1
GIVERS,Saw You First,0,spotify:track:7ftBAPKuxOv5RH1glzAixV,https://open.spotify.com/track/7ftBAPKuxOv5RH1glzAixV,0.399,0.814,1.0,-7.357,1.0,0.0612,0.0221,0.00955,0.048,0.33,123.265,audio_features,7ftBAPKuxOv5RH1glzAixV,https://api.spotify.com/v1/tracks/7ftBAPKuxOv5RH1glzAixV,https://api.spotify.com/v1/audio-analysis/7ftBAPKuxOv5RH1glzAixV,307560.0,4.0,,11
GIVERS,Ceiling of Plankton,0,spotify:track:7CRv1mb9PHZqXro0TqyA7Q,https://open.spotify.com/track/7CRv1mb9PHZqXro0TqyA7Q,0.431,0.843,3.0,-5.429,1.0,0.051,0.00855,0.0024,0.117,0.644,118.349,audio_features,7CRv1mb9PHZqXro0TqyA7Q,https://api.spotify.com/v1/tracks/7CRv1mb9PHZqXro0TqyA7Q,https://api.spotify.com/v1/audio-analysis/7CRv1mb9PHZqXro0TqyA7Q,260747.0,4.0,,11
Arctic Monkeys,Fake Tales Of San Francisco,0,spotify:track:34xCjUHQwqSCo01C50QLuK,https://open.spotify.com/track/34xCjUHQwqSCo01C50QLuK,0.451,0.79,11.0,-4.261,0.0,0.0461,0.00807,0.0,0.0394,0.683,127.142,audio_features,34xCjUHQwqSCo01C50QLuK,https://api.spotify.com/v1/tracks/34xCjUHQwqSCo01C50QLuK,https://api.spotify.com/v1/audio-analysis/34xCjUHQwqSCo01C50QLuK,179947.0,4.0,,3
Young the Giant,Cough Syrup,72,spotify:track:1UqhkbzB1kuFwt2iy4h29Q,https://open.spotify.com/track/1UqhkbzB1kuFwt2iy4h29Q,0.534,0.721,11.0,-7.307,0.0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,audio_features,1UqhkbzB1kuFwt2iy4h29Q,https://api.spotify.com/v1/tracks/1UqhkbzB1kuFwt2iy4h29Q,https://api.spotify.com/v1/audio-analysis/1UqhkbzB1kuFwt2iy4h29Q,249520.0,3.0,,7
Young the Giant,Apartment,50,spotify:track:165lX6DbMhTzqODVZKLmkm,https://open.spotify.com/track/165lX6DbMhTzqODVZKLmkm,0.57,0.733,2.0,-7.194,1.0,0.0306,0.00686,0.000131,0.21,0.334,109.97,audio_features,165lX6DbMhTzqODVZKLmkm,https://api.spotify.com/v1/tracks/165lX6DbMhTzqODVZKLmkm,https://api.spotify.com/v1/audio-analysis/165lX6DbMhTzqODVZKLmkm,235800.0,4.0,,11
Young the Giant,I Got,44,spotify:track:0CnRxBOItBbzq9vDgyRpXj,https://open.spotify.com/track/0CnRxBOItBbzq9vDgyRpXj,0.377,0.903,8.0,-6.423,1.0,0.0739,0.00764,9.74e-05,0.109,0.353,195.909,audio_features,0CnRxBOItBbzq9vDgyRpXj,https://api.spotify.com/v1/tracks/0CnRxBOItBbzq9vDgyRpXj,https://api.spotify.com/v1/audio-analysis/0CnRxBOItBbzq9vDgyRpXj,259773.0,3.0,,7
Ra Ra Riot,Dance With Me,0,spotify:track:482nc1OVq3aK12gyW0Y6fV,https://open.spotify.com/track/482nc1OVq3aK12gyW0Y6fV,0.637,0.84,4.0,-4.556,1.0,0.045,0.00285,0.0,0.357,0.668,129.974,audio_features,482nc1OVq3aK12gyW0Y6fV,https://api.spotify.com/v1/tracks/482nc1OVq3aK12gyW0Y6fV,https://api.spotify.com/v1/audio-analysis/482nc1OVq3aK12gyW0Y6fV,144187.0,4.0,,6
The Morning Benders,Cold War,0,spotify:track:6U5Pc5kudpausQldRKYqEj,https://open.spotify.com/track/6U5Pc5kudpausQldRKYqEj,0.585,0.745,11.0,-5.364,1.0,0.0858,0.389,0.000383,0.339,0.865,77.846,audio_features,6U5Pc5kudpausQldRKYqEj,https://api.spotify.com/v1/tracks/6U5Pc5kudpausQldRKYqEj,https://api.spotify.com/v1/audio-analysis/6U5Pc5kudpausQldRKYqEj,104133.0,4.0,,6
Alkaline Trio,Radio,54,spotify:track:3VVstQ0fpj4pdSPe2QZT5z,https://open.spotify.com/track/3VVstQ0fpj4pdSPe2QZT5z,0.649,0.657,2.0,-6.607,1.0,0.0258,0.0348,0.000372,0.136,0.434,113.423,audio_features,3VVstQ0fpj4pdSPe2QZT5z,https://api.spotify.com/v1/tracks/3VVstQ0fpj4pdSPe2QZT5z,https://api.spotify.com/v1/audio-analysis/3VVstQ0fpj4pdSPe2QZT5z,281040.0,4.0,,11
The Morning Benders,Waiting for a War,0,spotify:track:5uHChtqYXO3TCAo0mjStyC,https://open.spotify.com/track/5uHChtqYXO3TCAo0mjStyC,0.404,0.834,10.0,-3.619,1.0,0.0605,0.355,0.0,0.115,0.764,193.395,audio_features,5uHChtqYXO3TCAo0mjStyC,https://api.spotify.com/v1/tracks/5uHChtqYXO3TCAo0mjStyC,https://api.spotify.com/v1/audio-analysis/5uHChtqYXO3TCAo0mjStyC,158600.0,4.0,,3
Brand New,Soco Amaretto Lime,0,spotify:track:7tflBhZXft1NCDrytHnCYv,https://open.spotify.com/track/7tflBhZXft1NCDrytHnCYv,0.678,0.244,6.0,-12.735,1.0,0.0354,0.83,0.000502,0.185,0.245,96.032,audio_features,7tflBhZXft1NCDrytHnCYv,https://api.spotify.com/v1/tracks/7tflBhZXft1NCDrytHnCYv,https://api.spotify.com/v1/audio-analysis/7tflBhZXft1NCDrytHnCYv,284680.0,4.0,,0
